SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2024-09-09,18,2024-09-09T07:30:00Z,2024-09-10T08:14:24Z,119.579999999999998295,119.579999999999998295,False,P,0.000000000000000000,223.802782291666659376,0.00,0.00,,,520.569627955326268420,-296.406987779761891488,0.000000000000000000,0.000000000000000000,519.569627955326268420,-296.406987779761891488,,
2024-09-09,19,2024-09-09T08:00:00Z,2024-09-10T08:44:17Z,104.000000000000000000,104.000000000000000000,False,P,0.000000000000000000,150.239922123015873012,0.00,0.00,,,391.541873015873022723,-279.893655257936529779,0.000000000000000000,38.636000000000002785,390.541873015873022723,-279.893655257936529779,,38.636000000000002785
2024-09-09,20,2024-09-09T08:30:00Z,2024-09-10T09:14:21Z,103.500000000000000000,103.500000000000000000,False,P,0.000000000000000000,94.353453981481479218,0.00,0.00,,,351.078788055555548908,-311.850080185185163373,0.000000000000000000,54.697000000000002728,350.078788055555548908,-311.850080185185163373,,54.697000000000002728
2024-09-09,21,2024-09-09T09:00:00Z,2024-09-10T09:44:26Z,103.500000000000000000,103.500000000000000000,False,P,0.000000000000000000,288.326757834757813725,0.00,0.00,,,578.013461538461569944,-137.948148148148135306,-200.000000000000000000,48.116999999999997328,577.013461538461569944,-137.948148148148135306,-200.000000000000000000,48.116999999999997328
2024-09-09,22,2024-09-09T09:30:00Z,2024-09-10T10:14:21Z,65.500000000000000000,65.500000000000000000,False,N,0.000000000000000000,-13.530912698412699058,0.00,0.00,,,555.416666666666628771,-368.947579365079377567,-200.000000000000000000,0.000000000000000000,555.416666666666628771,-367.947579365079377567,-200.000000000000000000,
2024-09-09,23,2024-09-09T10:00:00Z,2024-09-10T10:44:22Z,59.000000000000000000,59.000000000000000000,False,N,0.000000000000000000,-226.929127620175847824,0.00,0.00,,,517.504689460784334187,-544.429127620175904667,-200.000000000000000000,0.000000000000000000,517.504689460784334187,-543.429127620175904667,-200.000000000000000000,
2024-09-09,24,2024-09-09T10:30:00Z,2024-09-10T11:14:17Z,59.000000000000000000,59.000000000000000000,False,N,0.000000000000000000,-284.133811309523821365,0.00,0.00,,,483.979166666666685614,-568.083415476190452864,-200.000000000000000000,0.000000000000000000,483.979166666666685614,-567.083415476190452864,-200.000000000000000000,
2024-09-09,25,2024-09-09T11:00:00Z,2024-09-10T11:44:23Z,55.000000000000000000,55.000000000000000000,False,N,0.000000000000000000,-145.409219252969251102,0.00,0.00,,,413.725000000000022737,-359.134219252969273839,-200.000000000000000000,0.000000000000000000,413.725000000000022737,-358.134219252969273839,-200.000000000000000000,
2024-09-09,26,2024-09-09T11:30:00Z,2024-09-10T12:14:21Z,10.000000000000000000,10.000000000000000000,False,N,0.000000000000000000,-532.519444444444388864,0.00,0.00,,,413.000000000000000000,-745.602777777777760093,-200.000000000000000000,0.000000000000000000,413.000000000000000000,-744.602777777777760093,-200.000000000000000000,
2024-09-09,27,2024-09-09T12:00:00Z,2024-09-10T12:44:17Z,1.750000000000000000,1.750000000000000000,False,N,0.000000000000000000,-416.858333333333348492,0.00,0.00,,,413.000000000000000000,-629.941666666666719721,-200.000000000000000000,0.000000000000000000,413.000000000000000000,-628.941666666666719721,-200.000000000000000000,
2024-09-09,28,2024-09-09T12:30:00Z,2024-09-10T13:14:21Z,1.750000000000000000,1.750000000000000000,False,N,0.000000000000000000,-415.633730158730145376,0.00,0.00,,,418.141269841269831886,-634.897619047619059529,-200.000000000000000000,1.225000000000000089,418.141269841269831886,-633.897619047619059529,-200.000000000000000000,1.225000000000000089
2024-09-09,29,2024-09-09T13:00:00Z,2024-09-10T13:44:30Z,91.000000000000000000,91.000000000000000000,False,P,0.000000000000000000,229.309837301587293723,0.00,0.00,,,642.103771792328075207,-367.710923578042354620,-150.000000000000000000,104.983000000000004093,641.103771792328075207,-367.710923578042354620,-150.000000000000000000,104.983000000000004093
2024-09-09,30,2024-09-09T13:30:00Z,2024-09-10T14:14:22Z,103.500000000000000000,103.500000000000000000,False,P,0.000000000000000000,387.046749999999974534,0.00,0.00,,,609.110715277777785559,-199.991965277777779875,-150.000000000000000000,127.927999999999997272,608.110715277777785559,-199.991965277777779875,-150.000000000000000000,127.927999999999997272
2024-09-09,31,2024-09-09T14:00:00Z,2024-09-10T14:44:24Z,100.000000000000000000,100.000000000000000000,False,P,0.000000000000000000,301.239666666666664696,0.00,0.00,,,516.123492063492108173,-247.300000000000011369,-150.000000000000000000,182.147999999999996135,515.123492063492108173,-247.300000000000011369,-150.000000000000000000,182.147999999999996135
2024-09-09,32,2024-09-09T14:30:00Z,2024-09-10T15:14:18Z,104.000000000000000000,104.000000000000000000,False,P,0.000000000000000000,604.802706001984120121,0.00,0.00,,,813.408760076058229060,-256.216341851851836964,-150.000000000000000000,197.352000000000003865,812.408760076058229060,-256.216341851851836964,-150.000000000000000000,197.352000000000003865
2024-09-09,33,2024-09-09T15:00:00Z,2024-09-10T15:44:24Z,105.000000000000000000,105.000000000000000000,False,P,0.000000000000000000,540.434549623524617346,0.00,0.00,,,730.525142216117160388,-157.008217592592586698,-100.000000000000000000,67.167000000000001592,729.525142216117160388,-157.008217592592586698,-100.000000000000000000,67.167000000000001592
2024-09-09,34,2024-09-09T15:30:00Z,2024-09-10T16:14:21Z,130.000000000000000000,130.000000000000000000,False,P,0.000000000000000000,574.153143879870185629,0.00,0.00,,,733.967046521303359441,-87.319902281746024642,-100.000000000000000000,27.431000000000000938,732.967046521303359441,-87.319902281746024642,-100.000000000000000000,27.431000000000000938
2024-09-09,35,2024-09-09T16:00:00Z,2024-09-10T16:44:23Z,118.799999999999997158,118.799999999999997158,False,P,0.000000000000000000,60.139633485449735417,0.00,0.00,,,554.441666666666719721,-494.302033181216927460,0.000000000000000000,0.000000000000000000,553.441666666666719721,-494.302033181216927460,,
